1.154880965664580178e-01,1.201164307911953139e-01,1.276194035927649129e-01,1.327872008284625149e-01,1.366737155676260307e-01,1.425841493981747365e-01,1.564272244638456322e-01,1.399067211470681749e-01,1.344880644995218311e-01,1.288319086011936176e-01,1.208045518670044643e-01,1.138271852011542573e-01,1.033510801489853359e-01,9.608956776720299631e-02,9.820059054554372557e-02,9.905262264697728414e-02,1.041472951643300643e-01,1.138380661597103716e-01,1.227381743236637540e-01,1.176782103417566006e-01,1.251101304648011558e-01,1.237317396526841085e-01,1.201533524890295301e-01,1.183208824939148834e-01,1.154880965664580178e-01
1.164388023626444363e-01,1.208815965986504842e-01,1.276142907976712260e-01,1.339920249245800943e-01,1.392157523029086408e-01,1.444033215039211282e-01,1.564272244638456322e-01,1.392531731299911368e-01,1.333445430915050911e-01,1.255322820104848025e-01,1.176667847230307845e-01,1.094310478211921039e-01,9.768931032546815385e-02,9.094742470988946559e-02,9.814301331136474071e-02,1.005755281061414541e-01,1.022754512520565873e-01,1.089894557781747875e-01,1.227381743236637540e-01,1.181032871450468230e-01,1.239827944417925959e-01,1.240666207342715766e-01,1.217729899055140508e-01,1.213586069078883278e-01,1.164388023626444363e-01
1.290760202710911075e-01,1.225872839166007450e-01,1.280123054652557713e-01,1.377618368421975881e-01,1.404686803674551343e-01,1.447577344133595401e-01,1.564272244638456322e-01,1.392570003898085107e-01,1.354135707045609482e-01,1.258408778547312479e-01,1.171451221216227023e-01,1.070276952746100074e-01,9.265380308589868386e-02,9.246119106316033620e-02,9.884116419247968022e-02,1.006482588396348105e-01,1.042842195248083331e-01,1.081593023639090684e-01,1.227381743236637540e-01,1.191340823126747217e-01,1.230789681180486650e-01,1.222149837897814895e-01,1.230036828549532640e-01,1.243018158332631212e-01,1.290760202710911075e-01
1.192964758503356204e-01,1.242051491765821247e-01,1.314275387658870031e-01,1.370833844978275318e-01,1.401709119703390405e-01,1.464578011985374906e-01,1.564272244638456322e-01,1.390076139829090340e-01,1.345560323198247699e-01,1.263513988885880124e-01,1.168878490547613641e-01,1.058083533317513980e-01,9.379765743517208543e-02,8.870273208021822731e-02,9.607956882622237238e-02,1.001633207710622420e-01,1.008215061862845763e-01,1.078143796555294659e-01,1.227381743236637540e-01,1.195753346203226736e-01,1.222894477406748781e-01,1.249492279188351568e-01,1.260754361686931835e-01,1.237135041965389121e-01,1.192964758503356204e-01
1.216248949138649810e-01,1.258767382541610969e-01,1.338395347630518262e-01,1.383220067316458246e-01,1.400837395778123662e-01,1.452558435758669331e-01,1.564272244638456322e-01,1.416181025950130068e-01,1.355296308091059887e-01,1.269792853826094414e-01,1.170262819546066674e-01,1.102171086822447410e-01,9.918479748386573036e-02,9.410908351418786899e-02,9.749481390034933637e-02,9.737745511683643107e-02,1.016360321783996434e-01,1.105335533186041913e-01,1.227381743236637540e-01,1.160454188059632519e-01,1.221545950824116933e-01,1.255248773097665249e-01,1.246343352395788834e-01,1.219704616761246446e-01,1.216248949138649810e-01
1.210126183476637196e-01,1.259720318449097376e-01,1.334519021677974537e-01,1.373856135290384417e-01,1.388038986518180529e-01,1.427913608479594587e-01,1.564272244638456322e-01,1.414841072649566656e-01,1.351811049627371641e-01,1.286468466548112977e-01,1.198904061778592045e-01,1.097128306285121008e-01,1.029689137347798988e-01,9.791366753083968755e-02,9.688863744954305524e-02,9.866937127195660184e-02,1.035728625572790024e-01,1.126620011937573829e-01,1.227381743236637540e-01,1.161491225614094125e-01,1.184610838230020224e-01,1.234933316624707428e-01,1.225966259890471366e-01,1.216502151120118502e-01,1.210126183476637196e-01
1.193963009584065593e-01,1.251374815293417320e-01,1.326255313613554088e-01,1.347807064838458246e-01,1.371296327287059857e-01,1.408789829216555434e-01,1.564272244638456322e-01,1.398765558984998436e-01,1.351853883912878806e-01,1.295349216697349592e-01,1.228248247590967429e-01,1.107299914323388590e-01,1.062778863612537372e-01,1.022372305312208851e-01,1.019436358948057481e-01,1.030805984908309686e-01,1.050431329625270971e-01,1.132385606795529298e-01,1.227381743236637540e-01,1.156578562868471605e-01,1.152610307809817936e-01,1.198399121096940939e-01,1.188449117408542782e-01,1.184847897834143404e-01,1.193963009584065593e-01
1.179896965664683633e-01,1.248292132589768483e-01,1.302075935522503947e-01,1.328391891715047790e-01,1.338153782896900901e-01,1.413024375815009059e-01,1.564272244638456322e-01,1.398828288669476672e-01,1.340834738498989653e-01,1.300349395211595205e-01,1.233481556576474653e-01,1.133967054053492407e-01,1.103057347704157198e-01,1.037617992554695778e-01,1.068944002633214485e-01,1.078261933698837494e-01,1.098538345188011800e-01,1.151215347201866440e-01,1.227381743236637540e-01,1.156701611778922223e-01,1.143877570412981381e-01,1.154419249455404112e-01,1.129511342272334767e-01,1.145718660618105372e-01,1.179896965664683633e-01
1.221011855241797561e-01,1.217101640479937713e-01,1.268670050088430146e-01,1.304363140458665860e-01,1.339817327811224090e-01,1.420001982220787939e-01,1.564272244638456322e-01,1.379999227142006679e-01,1.327499453426744802e-01,1.290802963440419726e-01,1.232887848247572471e-01,1.155736845682082820e-01,1.120111684433983679e-01,1.098067322872616075e-01,1.111183398345376022e-01,1.123746743645254592e-01,1.135247946921071754e-01,1.180665101201831546e-01,1.227381743236637540e-01,1.172059393398956206e-01,1.133167999896227685e-01,1.136732270657222904e-01,1.137174032625852399e-01,1.137948959542998406e-01,1.221011855241797561e-01
1.161411186183408661e-01,1.179240315546224993e-01,1.254414416814086664e-01,1.323393904231697227e-01,1.377773419267950827e-01,1.418565442863849169e-01,1.564272244638456322e-01,1.371846237386820100e-01,1.321415904072532899e-01,1.294985595410912960e-01,1.237426992973339190e-01,1.139104632864273298e-01,1.069114326664012266e-01,1.091772613849258527e-01,1.132238285074928102e-01,1.127557327086352312e-01,1.143928335208320851e-01,1.190646667468845260e-01,1.227381743236637540e-01,1.160646984580874091e-01,1.120853193927707075e-01,1.107735840319678949e-01,1.090063049693607150e-01,1.068199533619097336e-01,1.161411186183408661e-01
1.099944567831925013e-01,1.169311077220935580e-01,1.255031894133875614e-01,1.328272661756214335e-01,1.361892288546701912e-01,1.410003546997070922e-01,1.564272244638456322e-01,1.376223320140411155e-01,1.338082547934199007e-01,1.295138210446958038e-01,1.247598204228217295e-01,1.165717799672943422e-01,1.126709555528639245e-01,1.123647921984785303e-01,1.152579073522029818e-01,1.166852036984527274e-01,1.169192654744774101e-01,1.175990993891931902e-01,1.227381743236637540e-01,1.167839819675037388e-01,1.072904837217164703e-01,1.046432311020291522e-01,1.035697625854397619e-01,1.034093202062088129e-01,1.099944567831925013e-01
1.069370324764059854e-01,1.138779626117234073e-01,1.224426338470524095e-01,1.302298610232699161e-01,1.369692997863497519e-01,1.394420353821570757e-01,1.564272244638456322e-01,1.397216852348126537e-01,1.341228359657592739e-01,1.310930297899471630e-01,1.263345974190622223e-01,1.198159609446540486e-01,1.148392805923977300e-01,1.165313358352677853e-01,1.185795721639301553e-01,1.206382598769379921e-01,1.219350670168137946e-01,1.191029108479552956e-01,1.227381743236637540e-01,1.185701432983687492e-01,1.037911560224337726e-01,9.930430946785737123e-02,9.892697024847668663e-02,9.948539051980485881e-02,1.069370324764059854e-01
1.033510801489853359e-01,1.138271852011542573e-01,1.208045518670044643e-01,1.288319086011936176e-01,1.344880644995218311e-01,1.399067211470681749e-01,1.564272244638456322e-01,1.425841493981747365e-01,1.366737155676260307e-01,1.327872008284625149e-01,1.276194035927649129e-01,1.201164307911953139e-01,1.154880965664580178e-01,1.183208824939148834e-01,1.201533524890295301e-01,1.237317396526841085e-01,1.251101304648011558e-01,1.176782103417566006e-01,1.227381743236637540e-01,1.138380661597103716e-01,1.041472951643300643e-01,9.905262264697728414e-02,9.820059054554372557e-02,9.608956776720299631e-02,1.033510801489853359e-01
9.768931032546815385e-02,1.094310478211921039e-01,1.176667847230307845e-01,1.255322820104848025e-01,1.333445430915050911e-01,1.392531731299911368e-01,1.564272244638456322e-01,1.444033215039211282e-01,1.392157523029086408e-01,1.339920249245800943e-01,1.276142907976712260e-01,1.208815965986504842e-01,1.164388023626444363e-01,1.213586069078883278e-01,1.217729899055140508e-01,1.240666207342715766e-01,1.239827944417925959e-01,1.181032871450468230e-01,1.227381743236637540e-01,1.089894557781747875e-01,1.022754512520565873e-01,1.005755281061414541e-01,9.814301331136474071e-02,9.094742470988946559e-02,9.768931032546815385e-02
9.265380308589868386e-02,1.070276952746100074e-01,1.171451221216227023e-01,1.258408778547312479e-01,1.354135707045609482e-01,1.392570003898085107e-01,1.564272244638456322e-01,1.447577344133595401e-01,1.404686803674551343e-01,1.377618368421975881e-01,1.280123054652557713e-01,1.225872839166007450e-01,1.290760202710911075e-01,1.243018158332631212e-01,1.230036828549532640e-01,1.222149837897814895e-01,1.230789681180486650e-01,1.191340823126747217e-01,1.227381743236637540e-01,1.081593023639090684e-01,1.042842195248083331e-01,1.006482588396348105e-01,9.884116419247968022e-02,9.246119106316033620e-02,9.265380308589868386e-02
